,STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE,naics,est,bar_over_popu
1612,30.0,29.0,Flathead,Montana,90928.0,48.247203999999996,-114.279524,722410,38.0,417.91307408059123
1613,30.0,31.0,Gallatin,Montana,89513.0,45.682805,-111.12828300000001,722410,40.0,446.8624669042485
1614,30.0,33.0,Garfield,Montana,1206.0,47.299772999999995,-106.97783000000001,722410,2.0,1658.374792703151
1615,30.0,35.0,Glacier,Montana,13399.0,48.602920000000005,-112.79915600000001,722410,3.0,223.89730576908724
1616,30.0,37.0,Golden Valley,Montana,884.0,46.287061,-109.13969499999999,722410,2.0,2262.4434389140274
1617,30.0,39.0,Granite,Montana,3079.0,46.448832,-113.293879,722410,4.0,1299.1230919129587
1618,30.0,41.0,Hill,Montana,16096.0,48.515786,-109.762794,722410,8.0,497.01789264413515
1619,30.0,43.0,Jefferson,Montana,11406.0,46.254092,-112.053101,722410,6.0,526.0389268805892
1620,30.0,45.0,Judith Basin,Montana,2072.0,47.102395,-110.17744499999999,722410,5.0,2413.127413127413
1621,30.0,47.0,Lake,Montana,28746.0,47.601938,-114.120003,722410,15.0,521.8117303276978
1622,30.0,49.0,Lewis and Clark,Montana,63395.0,46.64477,-112.021955,722410,26.0,410.12698162315644
1623,30.0,51.0,Liberty,Montana,2339.0,48.563509,-111.00028300000001,722410,4.0,1710.1325352714834
1624,30.0,53.0,Lincoln,Montana,19687.0,48.545504,-115.43767700000001,722410,16.0,812.719053182303
1625,30.0,55.0,McCone,Montana,1734.0,47.561984,-105.644548,722410,1.0,576.7012687427913
1626,30.0,57.0,Madison,Montana,7691.0,45.435990000000004,-111.94921699999999,722410,10.0,1300.221037576388
1627,30.0,59.0,Meagher,Montana,1891.0,46.526827000000004,-110.875445,722410,5.0,2644.1036488630352
1628,30.0,61.0,Mineral,Montana,4223.0,47.185565999999994,-114.899744,722410,8.0,1894.387875917594
1629,30.0,63.0,Missoula,Montana,109299.0,46.875471999999995,-114.019007,722410,46.0,420.8638688368604
1630,30.0,65.0,Musselshell,Montana,4538.0,46.417552,-108.490425,722410,4.0,881.4455707360071
1631,30.0,67.0,Park,Montana,15636.0,45.59709,-110.599015,722410,14.0,895.3696597595292
1632,30.0,69.0,Petroleum,Montana,494.0,47.012440999999995,-108.29671599999999,722410,1.0,2024.2914979757086
1633,30.0,71.0,Phillips,Montana,4253.0,48.374315,-107.857685,722410,11.0,2586.4095932283094
1634,30.0,73.0,Pondera,Montana,6153.0,48.210126,-112.14458,722410,3.0,487.56704046806436
1635,30.0,75.0,Powder River,Montana,1743.0,45.440737,-105.535004,722410,1.0,573.7234652897303
1636,30.0,77.0,Powell,Montana,7027.0,46.449212,-112.760484,722410,7.0,996.1576775295289
1637,30.0,79.0,Prairie,Montana,1179.0,46.807846999999995,-105.269953,722410,1.0,848.1764206955047
1638,30.0,81.0,Ravalli,Montana,40212.0,46.352649,-114.117267,722410,9.0,223.81378692927484
1639,30.0,83.0,Richland,Montana,9746.0,47.718571999999995,-104.20390400000001,722410,9.0,923.4557767289144
1640,30.0,85.0,Roosevelt,Montana,10425.0,48.132540999999996,-105.24766000000001,722410,9.0,863.3093525179856
1641,30.0,87.0,Rosebud,Montana,9233.0,45.907996000000004,-106.611337,722410,8.0,866.4572728257338
1642,30.0,89.0,Sanders,Montana,11413.0,47.636131,-115.177085,722410,5.0,438.0969070358363
1643,30.0,91.0,Sheridan,Montana,3384.0,48.737464,-104.499376,722410,6.0,1773.049645390071
1644,30.0,93.0,Silver Bow,Montana,34200.0,45.98796,-112.52435600000001,722410,36.0,1052.6315789473683
1645,30.0,95.0,Stillwater,Montana,9117.0,45.613806,-109.24949299999999,722410,8.0,877.4816277284194
1646,30.0,97.0,Sweet Grass,Montana,3651.0,45.830248,-109.91591899999999,722410,2.0,547.7951246233908
1647,30.0,99.0,Teton,Montana,6073.0,47.771875,-112.054612,722410,9.0,1481.9693726329656
1648,30.0,101.0,Toole,Montana,5324.0,48.585262,-111.85338,722410,8.0,1502.6296018031555
1649,30.0,103.0,Treasure,Montana,718.0,46.255884,-107.24100200000001,722410,1.0,1392.757660167131
1650,30.0,105.0,Valley,Montana,7369.0,48.233939,-106.54614299999999,722410,10.0,1357.0362328674175
1651,30.0,107.0,Wheatland,Montana,2168.0,46.459736,-109.84409099999999,722410,4.0,1845.0184501845017
1652,30.0,109.0,Wibaux,Montana,1017.0,46.969011,-104.196159,722410,1.0,983.2841691248772
1653,30.0,111.0,Yellowstone,Montana,147972.0,45.791309000000005,-108.53941699999999,722410,58.0,391.96604763063283
1654,31.0,1.0,Adams,Nebraska,31364.0,40.583763,-98.414536,722410,10.0,318.8368830506313
1655,31.0,3.0,Antelope,Nebraska,6685.0,42.149596,-98.05683,722410,1.0,149.58863126402395
1656,31.0,5.0,Arthur,Nebraska,460.0,41.569808,-101.673813,722410,0.0,0.0
1657,31.0,7.0,Banner,Nebraska,690.0,41.557925,-103.702088,722410,0.0,0.0
1658,31.0,9.0,Blaine,Nebraska,478.0,41.901108,-100.007203,722410,0.0,0.0
1659,31.0,11.0,Boone,Nebraska,5505.0,41.68018,-98.01635999999999,722410,3.0,544.9591280653951
1660,31.0,13.0,Box Butte,Nebraska,11308.0,42.135040000000004,-102.903704,722410,5.0,442.1648390519986
1661,31.0,15.0,Boyd,Nebraska,2099.0,42.891084,-98.730816,722410,1.0,476.4173415912339
1662,31.0,17.0,Brown,Nebraska,3145.0,42.538835999999996,-99.852141,722410,1.0,317.9650238473768
1663,31.0,19.0,Buffalo,Nebraska,46102.0,40.737667,-99.07016,722410,18.0,390.4385926857837
1664,31.0,21.0,Burt,Nebraska,6858.0,41.845797,-96.34254,722410,3.0,437.4453193350831
1665,31.0,23.0,Butler,Nebraska,8395.0,41.248948999999996,-97.141234,722410,7.0,833.8296605122096
1666,31.0,25.0,Cass,Nebraska,25241.0,40.946526,-96.062535,722410,8.0,316.94465353987556
1667,31.0,27.0,Cedar,Nebraska,8852.0,42.576273,-97.25486,722410,2.0,225.93764121102578
1668,31.0,29.0,Chase,Nebraska,3966.0,40.500254,-101.61976700000001,722410,1.0,252.14321734745337
1669,31.0,31.0,Cherry,Nebraska,5713.0,42.784561,-100.754886,722410,2.0,350.0787677227376
1670,31.0,33.0,Cheyenne,Nebraska,9998.0,41.166245,-102.982623,722410,6.0,600.1200240048009
1671,31.0,35.0,Clay,Nebraska,6542.0,40.545465,-98.029666,722410,1.0,152.8584530724549
1672,31.0,37.0,Colfax,Nebraska,10515.0,41.517571000000004,-97.076554,722410,2.0,190.20446980504042
1673,31.0,39.0,Cuming,Nebraska,9139.0,41.897578,-96.759175,722410,4.0,437.684648210964
1674,31.0,41.0,Custer,Nebraska,10939.0,41.401092999999996,-99.672832,722410,4.0,365.6641374897157
1675,31.0,43.0,Dakota,Nebraska,21006.0,42.445678,-96.441515,722410,7.0,333.2381224412073
1676,31.0,45.0,Dawes,Nebraska,9182.0,42.785306,-103.066266,722410,5.0,544.5436724025267
1677,31.0,47.0,Dawson,Nebraska,24326.0,40.828531,-99.858944,722410,4.0,164.4331168297295
1678,31.0,49.0,Deuel,Nebraska,1941.0,41.088793,-102.345568,722410,0.0,0.0
1679,31.0,51.0,Dixon,Nebraska,6000.0,42.438517,-96.83000200000001,722410,3.0,500.0
1680,31.0,53.0,Dodge,Nebraska,36691.0,41.473485,-96.53063,722410,20.0,545.0928020495489
1681,31.0,55.0,Douglas,Nebraska,517110.0,41.25991,-96.061471,722410,192.0,371.2943087544236
1682,31.0,57.0,Dundy,Nebraska,2008.0,40.093189,-101.601584,722410,1.0,498.00796812749
1683,31.0,59.0,Fillmore,Nebraska,5890.0,40.540682000000004,-97.578024,722410,5.0,848.8964346349745
1684,31.0,61.0,Franklin,Nebraska,3225.0,40.187621,-98.946914,722410,2.0,620.15503875969
1685,31.0,63.0,Frontier,Nebraska,2756.0,40.607972,-100.40419399999999,722410,0.0,0.0
1686,31.0,65.0,Furnas,Nebraska,4959.0,40.248006,-99.925599,722410,3.0,604.9606775559589
1687,31.0,67.0,Gage,Nebraska,22311.0,40.274482,-96.714139,722410,6.0,268.9256420599704
1688,31.0,69.0,Garden,Nebraska,2057.0,41.422768,-102.32076500000001,722410,0.0,0.0
1689,31.0,71.0,Garfield,Nebraska,2049.0,41.800943,-99.107238,722410,2.0,976.0858955588092
1690,31.0,73.0,Gosper,Nebraska,2044.0,40.592124,-99.830993,722410,0.0,0.0
1691,31.0,75.0,Grant,Nebraska,614.0,41.984367999999996,-101.731402,722410,0.0,0.0
1692,31.0,77.0,Greeley,Nebraska,2538.0,41.556319,-98.497703,722410,2.0,788.0220646178094
1693,31.0,79.0,Hall,Nebraska,58607.0,40.915597,-98.377535,722410,18.0,307.130547545515
1694,31.0,81.0,Hamilton,Nebraska,9124.0,40.878695,-98.021089,722410,4.0,438.40420868040337
1695,31.0,83.0,Harlan,Nebraska,3423.0,40.145693,-99.40221,722410,2.0,584.2827928717498
1696,31.0,85.0,Hayes,Nebraska,967.0,40.49563,-101.058515,722410,1.0,1034.126163391934
1697,31.0,87.0,Hitchcock,Nebraska,2908.0,40.211960999999995,-101.006845,722410,0.0,0.0
1698,31.0,89.0,Holt,Nebraska,10435.0,42.4584,-98.742988,722410,9.0,862.4820316243412
1699,31.0,91.0,Hooker,Nebraska,736.0,42.016040999999994,-101.062839,722410,0.0,0.0
1700,31.0,93.0,Howard,Nebraska,6274.0,41.189549,-98.493475,722410,2.0,318.775900541919
1701,31.0,95.0,Jefferson,Nebraska,7547.0,40.164028,-97.140354,722410,4.0,530.0119252683185
1702,31.0,97.0,Johnson,Nebraska,5217.0,40.401369,-96.228933,722410,1.0,191.6810427448725
1703,31.0,99.0,Kearney,Nebraska,6489.0,40.506264,-98.992742,722410,2.0,308.2139004469102
1704,31.0,101.0,Keith,Nebraska,8368.0,41.141877,-101.696492,722410,6.0,717.017208413002
1705,31.0,103.0,Keya Paha,Nebraska,824.0,42.868344,-99.70360699999999,722410,1.0,1213.5922330097087
1706,31.0,105.0,Kimball,Nebraska,3821.0,41.232889,-103.66071099999999,722410,1.0,261.7115938236064
1707,31.0,107.0,Knox,Nebraska,8701.0,42.61911,-97.786962,722410,7.0,804.5052292839903
1708,31.0,109.0,Lancaster,Nebraska,285407.0,40.801058000000005,-96.673551,722410,72.0,252.27131780229635
1709,31.0,111.0,Lincoln,Nebraska,36288.0,41.119634999999995,-100.78923,722410,10.0,275.5731922398589
1710,31.0,113.0,Logan,Nebraska,763.0,41.484178,-100.500737,722410,0.0,0.0
1711,31.0,115.0,Loup,Nebraska,632.0,41.816483000000005,-99.402546,722410,0.0,0.0
1712,31.0,117.0,McPherson,Nebraska,539.0,41.57331,-100.986347,722410,0.0,0.0
1713,31.0,119.0,Madison,Nebraska,34876.0,42.003908,-97.461692,722410,12.0,344.0761555224223
1714,31.0,121.0,Merrick,Nebraska,7845.0,41.1312,-98.039353,722410,2.0,254.93945188017844
1715,31.0,123.0,Morrill,Nebraska,5042.0,41.707122999999996,-103.159224,722410,1.0,198.33399444664815
1716,31.0,125.0,Nance,Nebraska,3735.0,41.403828999999995,-97.895028,722410,3.0,803.2128514056225
1717,31.0,127.0,Nemaha,Nebraska,7248.0,40.403957,-95.836309,722410,0.0,0.0
1718,31.0,129.0,Nuckolls,Nebraska,4500.0,40.115021,-98.06110799999999,722410,3.0,666.6666666666666
1719,31.0,131.0,Otoe,Nebraska,15740.0,40.669495,-96.02987399999999,722410,6.0,381.1944091486658
1720,31.0,133.0,Pawnee,Nebraska,2773.0,40.134921000000006,-96.18405899999999,722410,3.0,1081.8608005769925
1721,31.0,135.0,Perkins,Nebraska,2970.0,40.847278,-101.672531,722410,0.0,0.0
1722,31.0,137.0,Phelps,Nebraska,9188.0,40.468151,-99.406756,722410,2.0,217.67522855898997
1723,31.0,139.0,Pierce,Nebraska,7266.0,42.262663,-97.591986,722410,3.0,412.88191577208914
1724,31.0,141.0,Platte,Nebraska,32237.0,41.469013000000004,-97.38740899999999,722410,18.0,558.3646120916959
1725,31.0,143.0,Polk,Nebraska,5406.0,41.174759,-97.555813,722410,2.0,369.9593044765076
1726,31.0,145.0,Red Willow,Nebraska,11055.0,40.205475,-100.587807,722410,4.0,361.8272274988693
1727,31.0,147.0,Richardson,Nebraska,8363.0,40.099947,-95.673464,722410,2.0,239.14863087408824
1728,31.0,149.0,Rock,Nebraska,1526.0,42.536442,-99.495235,722410,0.0,0.0
1729,31.0,151.0,Saline,Nebraska,14200.0,40.578252,-97.02001,722410,7.0,492.9577464788732
1730,31.0,153.0,Sarpy,Nebraska,158840.0,41.153107,-96.03389200000001,722410,23.0,144.79979853941074
1731,31.0,155.0,Saunders,Nebraska,20780.0,41.199571,-96.571016,722410,8.0,384.98556304138594
1732,31.0,157.0,Scotts Bluff,Nebraska,36970.0,41.865018,-103.68038,722410,11.0,297.5385447660265
1733,31.0,159.0,Seward,Nebraska,16750.0,40.873593,-97.106037,722410,4.0,238.80597014925374
1734,31.0,161.0,Sheridan,Nebraska,5469.0,42.699304999999995,-102.398893,722410,4.0,731.395136222344
1735,31.0,163.0,Sherman,Nebraska,3152.0,41.223634000000004,-98.97165,722410,0.0,0.0
1736,31.0,165.0,Sioux,Nebraska,1311.0,42.379652,-103.825082,722410,1.0,762.7765064836003
1737,31.0,167.0,Stanton,Nebraska,6129.0,41.985653000000006,-97.251636,722410,1.0,163.15875346712352
1738,31.0,169.0,Thayer,Nebraska,5228.0,40.179229,-97.62535,722410,1.0,191.27773527161438
1739,31.0,171.0,Thomas,Nebraska,647.0,41.966823,-100.546734,722410,0.0,0.0
1740,31.0,173.0,Thurston,Nebraska,6940.0,42.159409000000004,-96.515688,722410,2.0,288.1844380403458
1741,31.0,175.0,Valley,Nebraska,4260.0,41.573370000000004,-98.947749,722410,2.0,469.4835680751174
1742,31.0,177.0,Washington,Nebraska,20234.0,41.507053000000006,-96.15829599999999,722410,5.0,247.1088267272907
1743,31.0,179.0,Wayne,Nebraska,9595.0,42.22193,-97.063062,722410,3.0,312.6628452318916
1744,31.0,181.0,Webster,Nebraska,3812.0,40.200266,-98.485192,722410,1.0,262.3294858342078
1745,31.0,183.0,Wheeler,Nebraska,818.0,41.880573999999996,-98.543873,722410,0.0,0.0
1746,31.0,185.0,York,Nebraska,13665.0,40.864374,-97.60543100000001,722410,0.0,0.0
1747,32.0,1.0,Churchill,Nevada,24877.0,39.473584,-118.79566100000001,722410,8.0,321.58218434698716
1748,32.0,3.0,Clark,Nevada,1951269.0,36.143366,-115.14993999999999,722410,428.0,219.3444368767197
1749,32.0,5.0,Douglas,Nevada,46997.0,38.956913,-119.755928,722410,6.0,127.66772347171096
1750,32.0,7.0,Elko,Nevada,48818.0,40.870907,-115.51859499999999,722410,17.0,348.2322094309476
1751,32.0,9.0,Esmeralda,Nevada,783.0,37.708803,-117.677756,722410,1.0,1277.139208173691
1752,32.0,11.0,Eureka,Nevada,1987.0,39.866898,-116.14768600000001,722410,0.0,0.0
1753,32.0,13.0,Humboldt,Nevada,16528.0,41.034176,-117.74505500000001,722410,6.0,363.02032913843175
1754,32.0,15.0,Lander,Nevada,5775.0,40.520911,-116.94321000000001,722410,2.0,346.32034632034635
1755,32.0,17.0,Lincoln,Nevada,5345.0,37.6903,-114.644504,722410,5.0,935.4536950420954
1756,32.0,19.0,Lyon,Nevada,51980.0,39.34878,-119.32513300000001,722410,7.0,134.66717968449402
1757,32.0,21.0,Mineral,Nevada,4772.0,38.590037,-118.63869299999999,722410,2.0,419.11148365465215
1758,32.0,23.0,Nye,Nevada,43946.0,36.468656,-116.165792,722410,14.0,318.57279388340237
1759,32.0,27.0,Pershing,Nevada,6753.0,40.34344,-118.294549,722410,2.0,296.1646675551607
1760,32.0,29.0,Storey,Nevada,4010.0,39.389364,-119.62413799999999,722410,1.0,249.37655860349125
1761,32.0,31.0,Washoe,Nevada,421407.0,39.535558,-119.795493,722410,117.0,277.6413301155415
1762,32.0,33.0,White Pine,Nevada,10030.0,39.273238,-114.862381,722410,8.0,797.6071784646061
1763,32.0,510.0,Carson City,Nevada,55274.0,39.166134,-119.75371100000001,722410,15.0,271.3753301733184
1764,33.0,1.0,Belknap,New Hampshire,60088.0,43.5174,-71.44059,722410,1.0,16.642258021568367
1765,33.0,3.0,Carroll,New Hampshire,47818.0,43.810972,-71.166412,722410,0.0,0.0
1766,33.0,5.0,Cheshire,New Hampshire,77117.0,42.898264000000005,-72.262715,722410,3.0,38.901928238909704
1767,33.0,7.0,Coos,New Hampshire,33055.0,44.550062,-71.36275,722410,1.0,30.25260928755105
1768,33.0,9.0,Grafton,New Hampshire,89118.0,43.838874,-71.95326800000001,722410,0.0,0.0
1769,33.0,11.0,Hillsborough,New Hampshire,400721.0,42.879889,-71.532928,722410,19.0,47.41453530012153
1770,33.0,13.0,Merrimack,New Hampshire,146445.0,43.246442,-71.586214,722410,0.0,0.0
1771,33.0,15.0,Rockingham,New Hampshire,295223.0,42.936726,-71.10426600000001,722410,8.0,27.09815969622963
1772,33.0,17.0,Strafford,New Hampshire,123143.0,43.247646,-70.954943,722410,7.0,56.84448161893084
1773,33.0,19.0,Sullivan,New Hampshire,43742.0,43.367422,-72.259352,722410,0.0,0.0
1774,34.0,1.0,Atlantic,New Jersey,274549.0,39.427562,-74.58345200000001,722410,58.0,211.25555001110914
1775,34.0,3.0,Bergen,New Jersey,905116.0,40.918799,-74.057383,722410,85.0,93.91061477202922
1776,34.0,5.0,Burlington,New Jersey,448734.0,39.982667,-74.83426899999999,722410,39.0,86.91117677733357
1777,34.0,7.0,Camden,New Jersey,513657.0,39.86401,-75.027836,722410,68.0,132.38406173769656
1778,34.0,9.0,Cape May,New Jersey,97265.0,39.095952000000004,-74.807133,722410,31.0,318.716907417879
1779,34.0,11.0,Cumberland,New Jersey,156898.0,39.428284000000005,-75.087728,722410,18.0,114.72421573251412
1780,34.0,13.0,Essex,New Jersey,783969.0,40.768705,-74.216402,722410,122.0,155.61839817645853
1781,34.0,15.0,Gloucester,New Jersey,288288.0,39.749187,-75.12745600000001,722410,25.0,86.71883671883671
1782,34.0,17.0,Hudson,New Jersey,634266.0,40.742925,-74.061278,722410,139.0,219.15095559276392
1783,34.0,19.0,Hunterdon,New Jersey,128349.0,40.572183,-74.896782,722410,8.0,62.330053214282934
1784,34.0,21.0,Mercer,New Jersey,366513.0,40.255565999999995,-74.70034,722410,52.0,141.87764144791592
1785,34.0,23.0,Middlesex,New Jersey,809858.0,40.485529,-74.38792099999999,722410,114.0,140.76541813503107
1786,34.0,25.0,Monmouth,New Jersey,630380.0,40.291301000000004,-74.14773000000001,722410,79.0,125.32123481074906
1787,34.0,27.0,Morris,New Jersey,492276.0,40.859552,-74.501661,722410,54.0,109.69456158740219
1788,34.0,29.0,Ocean,New Jersey,576567.0,39.973657,-74.21461,722410,27.0,46.82890279880743
1789,34.0,31.0,Passaic,New Jersey,501226.0,40.925360999999995,-74.191473,722410,102.0,203.50101550996956
1790,34.0,33.0,Salem,New Jersey,66083.0,39.625938,-75.37658,722410,7.0,105.92739433742416
1791,34.0,35.0,Somerset,New Jersey,323444.0,40.561176,-74.57879799999999,722410,16.0,49.46760490223964
1792,34.0,37.0,Sussex,New Jersey,149265.0,41.091219,-74.654037,722410,14.0,93.79291863464309
1793,34.0,39.0,Union,New Jersey,536499.0,40.659609,-74.294239,722410,76.0,141.65916432276669
1794,34.0,41.0,Warren,New Jersey,108692.0,40.795162,-75.016426,722410,14.0,128.80432782541493
1795,35.0,1.0,Bernalillo,New Mexico,662564.0,35.107877,-106.61603899999999,722410,49.0,73.95511980729408
1796,35.0,3.0,Catron,New Mexico,3725.0,33.928093,-108.54920700000001,722410,1.0,268.45637583892614
1797,35.0,5.0,Chaves,New Mexico,65645.0,33.364652,-104.51261,722410,3.0,45.70035798613756
1798,35.0,6.0,Cibola,New Mexico,27213.0,35.113977,-107.80460900000001,722410,3.0,110.24142872891633
1799,35.0,7.0,Colfax,New Mexico,13750.0,36.702618,-104.643736,722410,3.0,218.1818181818182
1800,35.0,9.0,Curry,New Mexico,48376.0,34.420099,-103.21570799999999,722410,1.0,20.671407309409624
1801,35.0,11.0,De Baca,New Mexico,2022.0,34.465462,-104.257875,722410,0.0,0.0
1802,35.0,13.0,Do? Ana,New Mexico,209233.0,32.247294000000004,-106.728697,722410,5.0,23.8968040414275
1803,35.0,15.0,Eddy,New Mexico,53829.0,32.547601,-104.291387,722410,3.0,55.73204034999721
1804,35.0,17.0,Grant,New Mexico,29514.0,32.780454999999996,-108.24269299999999,722410,5.0,169.4111269228163
1805,35.0,19.0,Guadalupe,New Mexico,4687.0,34.930036,-104.792489,722410,0.0,0.0
1806,35.0,21.0,Harding,New Mexico,695.0,35.861022999999996,-103.984528,722410,0.0,0.0
1807,35.0,23.0,Hidalgo,New Mexico,4894.0,32.275633,-108.76673999999998,722410,0.0,0.0
1808,35.0,25.0,Lea,New Mexico,64727.0,32.753116999999996,-103.193711,722410,6.0,92.69701979081373
1809,35.0,27.0,Lincoln,New Mexico,20497.0,33.420964,-105.631173,722410,2.0,97.57525491535345
1810,35.0,28.0,Los Alamos,New Mexico,17950.0,35.868766,-106.270283,722410,1.0,55.710306406685234
1811,35.0,29.0,Luna,New Mexico,25095.0,32.217487,-107.740412,722410,1.0,39.84857541342897
1812,35.0,31.0,McKinley,New Mexico,71492.0,35.511503999999995,-108.63423,722410,3.0,41.962737089464554
1813,35.0,33.0,Mora,New Mexico,4881.0,35.99928,-105.241049,722410,0.0,0.0
1814,35.0,35.0,Otero,New Mexico,63797.0,32.806642,-105.98984399999999,722410,4.0,62.69887298775804
1815,35.0,37.0,Quay,New Mexico,9041.0,35.180626000000004,-103.65613,722410,1.0,110.60723371308484
1816,35.0,39.0,Rio Arriba,New Mexico,40246.0,36.201002,-106.204801,722410,5.0,124.2359489141778
1817,35.0,41.0,Roosevelt,New Mexico,19846.0,34.167549,-103.348217,722410,1.0,50.387987503779094
1818,35.0,43.0,Sandoval,New Mexico,131561.0,35.328604999999996,-106.64926000000001,722410,1.0,7.601036781416985
1819,35.0,45.0,San Juan,New Mexico,130044.0,36.721940000000004,-108.220647,722410,1.0,7.689705022915321
1820,35.0,47.0,San Miguel,New Mexico,29393.0,35.573296,-105.309684,722410,1.0,34.02170584833123
1821,35.0,49.0,Santa Fe,New Mexico,144170.0,35.630805,-106.004953,722410,10.0,69.36255809114239
1822,35.0,51.0,Sierra,New Mexico,11988.0,33.109272999999995,-107.277841,722410,3.0,250.25025025025025
1823,35.0,53.0,Socorro,New Mexico,17866.0,34.153828000000004,-106.957793,722410,4.0,223.88895108026418
1824,35.0,55.0,Taos,New Mexico,32937.0,36.433446999999994,-105.609376,722410,2.0,60.72198439445001
1825,35.0,57.0,Torrance,New Mexico,16383.0,34.867124,-106.10099699999999,722410,0.0,0.0
1826,35.0,59.0,Union,New Mexico,4549.0,36.455575,-103.262118,722410,0.0,0.0
1827,35.0,61.0,Valencia,New Mexico,76569.0,34.752148999999996,-106.72254199999999,722410,1.0,13.060115712625214
1828,36.0,1.0,Albany,New York,304204.0,42.678976,-73.81304,722410,63.0,207.09786853558796
1829,36.0,3.0,Allegany,New York,48946.0,42.228245,-78.019297,722410,14.0,286.0295019000531
1830,36.0,5.0,Bronx,New York,1385108.0,40.849354,-73.882363,722410,94.0,67.86474412103604
1831,36.0,7.0,Broome,New York,200600.0,42.121306,-75.93424499999999,722410,67.0,333.9980059820538
1832,36.0,9.0,Cattaraugus,New York,80317.0,42.224267,-78.607656,722410,31.0,385.97059153105823
1833,36.0,11.0,Cayuga,New York,80026.0,42.93537,-76.56004399999999,722410,20.0,249.91877639767077
1834,36.0,13.0,Chautauqua,New York,134905.0,42.246256,-79.31467099999999,722410,43.0,318.7428190207924
1835,36.0,15.0,Chemung,New York,88830.0,42.118262,-76.813046,722410,29.0,326.46628391309247
1836,36.0,17.0,Chenango,New York,50477.0,42.481195,-75.570326,722410,11.0,217.9210333419181
1837,36.0,19.0,Clinton,New York,82128.0,44.730039,-73.545325,722410,20.0,243.52230664328854
1838,36.0,21.0,Columbia,New York,63096.0,42.273336,-73.681049,722410,11.0,174.33751743375174
1839,36.0,23.0,Cortland,New York,49336.0,42.59613,-76.145474,722410,20.0,405.3834927841738
1840,36.0,25.0,Delaware,New York,47980.0,42.244535,-74.993985,722410,13.0,270.94622759483116
1841,36.0,27.0,Dutchess,New York,297488.0,41.681015,-73.839417,722410,34.0,114.29032431560265
1842,36.0,29.0,Erie,New York,919040.0,42.889478000000004,-78.792596,722410,255.0,277.4634401114206
1843,36.0,31.0,Essex,New York,39370.0,44.174474,-73.68990600000001,722410,7.0,177.80035560071119
1844,36.0,33.0,Franklin,New York,51599.0,44.712835,-74.344365,722410,13.0,251.9428671098277
1845,36.0,35.0,Fulton,New York,55531.0,43.059172,-74.33034599999999,722410,10.0,180.07959518107003
1846,36.0,37.0,Genesee,New York,60079.0,42.999625,-78.17309499999999,722410,15.0,249.67126616621448
1847,36.0,39.0,Greene,New York,49221.0,42.299303,-73.97587299999999,722410,11.0,223.48184717904957
1848,36.0,41.0,Hamilton,New York,4836.0,43.612034,-74.385121,722410,2.0,413.564929693962
1849,36.0,43.0,Herkimer,New York,64519.0,43.070536,-74.99503399999999,722410,20.0,309.9862056138502
1850,36.0,45.0,Jefferson,New York,116229.0,44.019125,-75.89664,722410,28.0,240.9037331474933
1851,36.0,47.0,Kings,New York,2504700.0,40.650523,-73.95481099999999,722410,253.0,101.01010101010101
1852,36.0,49.0,Lewis,New York,27087.0,43.789217,-75.449321,722410,11.0,406.0988666149814
1853,36.0,51.0,Livingston,New York,65393.0,42.766358000000004,-77.7642,722410,15.0,229.38234979279127
1854,36.0,53.0,Madison,New York,73442.0,42.984471,-75.717386,722410,13.0,177.01042999918303
1855,36.0,55.0,Monroe,New York,744344.0,43.161503,-77.619988,722410,127.0,170.62003589738077
1856,36.0,57.0,Montgomery,New York,50219.0,42.933549,-74.343088,722410,11.0,219.04060216252813
1857,36.0,59.0,Nassau,New York,1339532.0,40.716587,-73.602242,722410,179.0,133.628759895247
1858,36.0,61.0,New York,New York,1585873.0,40.777958,-73.966303,722410,620.0,390.95186058404425
1859,36.0,63.0,Niagara,New York,216469.0,43.134704,-78.852109,722410,66.0,304.89354133848263
1860,36.0,65.0,Oneida,New York,234878.0,43.147453999999996,-75.35910600000001,722410,71.0,302.2845902979419
1861,36.0,67.0,Onondaga,New York,467026.0,43.067188,-76.16744200000001,722410,121.0,259.0862178979329
1862,36.0,69.0,Ontario,New York,107931.0,42.899374,-77.260129,722410,22.0,203.83393093735813
1863,36.0,71.0,Orange,New York,372813.0,41.422034000000004,-74.243059,722410,55.0,147.52704438954652
1864,36.0,73.0,Orleans,New York,42883.0,43.248317,-78.223294,722410,4.0,93.27705617610708
1865,36.0,75.0,Oswego,New York,122109.0,43.391821,-76.31314499999999,722410,49.0,401.280822871369
1866,36.0,77.0,Otsego,New York,62259.0,42.563531,-75.060062,722410,23.0,369.42450087537543
1867,36.0,79.0,Putnam,New York,99710.0,41.411282,-73.717247,722410,14.0,140.40718082439074
1868,36.0,81.0,Queens,New York,2230722.0,40.721294,-73.833451,722410,297.0,133.14074994553334
1869,36.0,83.0,Rensselaer,New York,159429.0,42.699991,-73.629889,722410,19.0,119.1753068764152
1870,36.0,85.0,Richmond,New York,468730.0,40.588522999999995,-74.137304,722410,45.0,96.00409617477011
1871,36.0,87.0,Rockland,New York,311687.0,41.127623,-74.019039,722410,24.0,77.00032404303035
1872,36.0,89.0,St. Lawrence,New York,111944.0,44.651458,-75.14970799999999,722410,39.0,348.38847995426283
1873,36.0,91.0,Saratoga,New York,219607.0,43.008801,-73.785787,722410,42.0,191.2507342662119
